name,faithfulness_mean,faithfulness_var
prueba,0.16666666666666666,0.027777777777777776
prueba,0.4833333333333333,0.0636111111111111,0.0,0.0,0.1,0.040000000000000015,0.5149999999584445,0.18958055552435593
prueba_buena,0.4666666666666666,0.09333333333333334,0.0,0.0,0.3,0.21000000000000002,0.26999999998049995,0.15609999997972998
prueba_buena,0.42666666666666664,0.1484,0.32037906688311624,0.10530576324122795,0.9,0.09000000000000001,0.6863888888487037,0.10621365739475377
